COUNTRY,Country_1,PAYP,Pay_period,TIME,Time_1,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
NLD,Netherlands,W,Weekly,2018,2018,EUR,Euro,0,Units,null,null,366,null,null,null
NLD,Netherlands,W,Weekly,2019,2019,EUR,Euro,0,Units,null,null,375.2,null,null,null
NLD,Netherlands,W,Weekly,2020,2020,EUR,Euro,0,Units,null,null,384.7,null,null,null
NLD,Netherlands,W,Weekly,2021,2021,EUR,Euro,0,Units,null,null,388.1,null,null,null
NLD,Netherlands,W,Weekly,2022,2022,EUR,Euro,0,Units,null,null,395.2,null,null,null
ESP,Spain,M,Monthly,1995,1995,EUR,Euro,0,Units,null,null,439.6,null,null,null
ESP,Spain,M,Monthly,1996,1996,EUR,Euro,0,Units,null,null,455.2,null,null,null
ESP,Spain,M,Monthly,1997,1997,EUR,Euro,0,Units,null,null,467.2,null,null,null
ESP,Spain,M,Monthly,1998,1998,EUR,Euro,0,Units,null,null,477.1,null,null,null
ESP,Spain,M,Monthly,1999,1999,EUR,Euro,0,Units,null,null,485.7,null,null,null
ESP,Spain,M,Monthly,2000,2000,EUR,Euro,0,Units,null,null,495.6,null,null,null
ESP,Spain,M,Monthly,2001,2001,EUR,Euro,0,Units,null,null,505.69,null,null,null
ESP,Spain,M,Monthly,2002,2002,EUR,Euro,0,Units,null,null,515.9,null,null,null
ESP,Spain,M,Monthly,2003,2003,EUR,Euro,0,Units,null,null,526.4,null,null,null
ESP,Spain,M,Monthly,2004,2004,EUR,Euro,0,Units,null,null,537.25,null,null,null
ESP,Spain,M,Monthly,2005,2005,EUR,Euro,0,Units,null,null,585.55,null,null,null
ESP,Spain,M,Monthly,2006,2006,EUR,Euro,0,Units,null,null,631.05,null,null,null
ESP,Spain,M,Monthly,2007,2007,EUR,Euro,0,Units,null,null,665.7,null,null,null
ESP,Spain,M,Monthly,2008,2008,EUR,Euro,0,Units,null,null,700,null,null,null
ESP,Spain,M,Monthly,2009,2009,EUR,Euro,0,Units,null,null,728,null,null,null
ESP,Spain,M,Monthly,2010,2010,EUR,Euro,0,Units,null,null,738.85,null,null,null
ESP,Spain,M,Monthly,2011,2011,EUR,Euro,0,Units,null,null,748.3,null,null,null
ESP,Spain,M,Monthly,2012,2012,EUR,Euro,0,Units,null,null,748.3,null,null,null
ESP,Spain,M,Monthly,2013,2013,EUR,Euro,0,Units,null,null,752.85,null,null,null
ESP,Spain,M,Monthly,2014,2014,EUR,Euro,0,Units,null,null,752.85,null,null,null
ESP,Spain,M,Monthly,2015,2015,EUR,Euro,0,Units,null,null,756.7,null,null,null
ESP,Spain,M,Monthly,2016,2016,EUR,Euro,0,Units,null,null,764.26,null,null,null
ESP,Spain,M,Monthly,2017,2017,EUR,Euro,0,Units,null,null,825.65,null,null,null
ESP,Spain,M,Monthly,2018,2018,EUR,Euro,0,Units,null,null,858.55,null,null,null
ESP,Spain,M,Monthly,2019,2019,EUR,Euro,0,Units,null,null,1050,null,null,null
ESP,Spain,M,Monthly,2020,2020,EUR,Euro,0,Units,null,null,1108.33,null,null,null
ESP,Spain,M,Monthly,2021,2021,EUR,Euro,0,Units,null,null,1108.33,null,null,null
ESP,Spain,M,Monthly,2022,2022,EUR,Euro,0,Units,null,null,1166.67,null,null,null
FRA,France,M,Monthly,1995,1995,EUR,Euro,0,Units,null,null,934.57,null,null,null
FRA,France,M,Monthly,1996,1996,EUR,Euro,0,Units,null,null,968.09,null,null,null
FRA,France,M,Monthly,1997,1997,EUR,Euro,0,Units,null,null,996.26,null,null,null
FRA,France,M,Monthly,1998,1998,EUR,Euro,0,Units,null,null,1025.83,null,null,null
FRA,France,M,Monthly,1999,1999,EUR,Euro,0,Units,null,null,1042.73,null,null,null
FRA,France,M,Monthly,2000,2000,EUR,Euro,0,Units,null,null,957.02,null,null,null
FRA,France,M,Monthly,2001,2001,EUR,Euro,0,Units,null,null,991.9,null,null,null
FRA,France,M,Monthly,2002,2002,EUR,Euro,0,Units,null,null,1023.75,null,null,null
FRA,France,M,Monthly,2003,2003,EUR,Euro,0,Units,null,null,1063.18,null,null,null
FRA,France,M,Monthly,2004,2004,EUR,Euro,0,Units,null,null,1122.33,null,null,null
FRA,France,M,Monthly,2005,2005,EUR,Euro,0,Units,null,null,1186.03,null,null,null
FRA,France,M,Monthly,2006,2006,EUR,Euro,0,Units,null,null,1236.08,null,null,null
FRA,France,M,Monthly,2007,2007,EUR,Euro,0,Units,null,null,1267.18,null,null,null
FRA,France,M,Monthly,2008,2008,EUR,Euro,0,Units,null,null,1305.35,null,null,null
FRA,France,M,Monthly,2009,2009,EUR,Euro,0,Units,null,null,1329.36,null,null,null
FRA,France,M,Monthly,2010,2010,EUR,Euro,0,Units,null,null,1340.74,null,null,null
FRA,France,M,Monthly,2011,2011,EUR,Euro,0,Units,null,null,1367.4,null,null,null
FRA,France,M,Monthly,2012,2012,EUR,Euro,0,Units,null,null,1412.02,null,null,null
FRA,France,M,Monthly,2013,2013,EUR,Euro,0,Units,null,null,1430.22,null,null,null
FRA,France,M,Monthly,2014,2014,EUR,Euro,0,Units,null,null,1445.38,null,null,null
FRA,France,M,Monthly,2015,2015,EUR,Euro,0,Units,null,null,1457.52,null,null,null
FRA,France,M,Monthly,2016,2016,EUR,Euro,0,Units,null,null,1466.62,null,null,null
FRA,France,M,Monthly,2017,2017,EUR,Euro,0,Units,null,null,1480.27,null,null,null
FRA,France,M,Monthly,2018,2018,EUR,Euro,0,Units,null,null,1498.47,null,null,null
FRA,France,M,Monthly,2019,2019,EUR,Euro,0,Units,null,null,1521.22,null,null,null
FRA,France,M,Monthly,2020,2020,EUR,Euro,0,Units,null,null,1539.42,null,null,null
FRA,France,M,Monthly,2021,2021,EUR,Euro,0,Units,null,null,1563.22,null,null,null
FRA,France,M,Monthly,2022,2022,EUR,Euro,0,Units,null,null,1645.33,null,null,null
IRL,Ireland,H,Hourly,2000,2000,EUR,Euro,0,Units,null,null,5.59,null,null,null
IRL,Ireland,H,Hourly,2001,2001,EUR,Euro,0,Units,null,null,5.78,null,null,null
IRL,Ireland,H,Hourly,2002,2002,EUR,Euro,0,Units,null,null,6.07,null,null,null
IRL,Ireland,H,Hourly,2003,2003,EUR,Euro,0,Units,null,null,6.35,null,null,null
IRL,Ireland,H,Hourly,2004,2004,EUR,Euro,0,Units,null,null,6.95,null,null,null
IRL,Ireland,H,Hourly,2005,2005,EUR,Euro,0,Units,null,null,7.43,null,null,null
IRL,Ireland,H,Hourly,2006,2006,EUR,Euro,0,Units,null,null,7.65,null,null,null
IRL,Ireland,H,Hourly,2007,2007,EUR,Euro,0,Units,null,null,8.48,null,null,null
IRL,Ireland,H,Hourly,2008,2008,EUR,Euro,0,Units,null,null,8.65,null,null,null
IRL,Ireland,H,Hourly,2009,2009,EUR,Euro,0,Units,null,null,8.65,null,null,null
IRL,Ireland,H,Hourly,2010,2010,EUR,Euro,0,Units,null,null,8.65,null,null,null
IRL,Ireland,H,Hourly,2011,2011,EUR,Euro,0,Units,null,null,8.65,null,null,null
IRL,Ireland,H,Hourly,2012,2012,EUR,Euro,0,Units,null,null,8.65,null,null,null
IRL,Ireland,H,Hourly,2013,2013,EUR,Euro,0,Units,null,null,8.65,null,null,null
IRL,Ireland,H,Hourly,2014,2014,EUR,Euro,0,Units,null,null,8.65,null,null,null
IRL,Ireland,H,Hourly,2015,2015,EUR,Euro,0,Units,null,null,8.65,null,null,null
IRL,Ireland,H,Hourly,2016,2016,EUR,Euro,0,Units,null,null,9.15,null,null,null
IRL,Ireland,H,Hourly,2017,2017,EUR,Euro,0,Units,null,null,9.25,null,null,null
IRL,Ireland,H,Hourly,2018,2018,EUR,Euro,0,Units,null,null,9.55,null,null,null
IRL,Ireland,H,Hourly,2019,2019,EUR,Euro,0,Units,null,null,9.8,null,null,null
IRL,Ireland,H,Hourly,2020,2020,EUR,Euro,0,Units,null,null,10.1,null,null,null
IRL,Ireland,H,Hourly,2021,2021,EUR,Euro,0,Units,null,null,10.2,null,null,null
IRL,Ireland,H,Hourly,2022,2022,EUR,Euro,0,Units,null,null,10.5,null,null,null
PRT,Portugal,A,Annual,1995,1995,EUR,Euro,0,Units,null,null,3631.2,null,null,null
PRT,Portugal,A,Annual,1996,1996,EUR,Euro,0,Units,null,null,3812.4,null,null,null
PRT,Portugal,A,Annual,1997,1997,EUR,Euro,0,Units,null,null,3958.8,null,null,null
PRT,Portugal,A,Annual,1998,1998,EUR,Euro,0,Units,null,null,4113.6,null,null,null
PRT,Portugal,A,Annual,1999,1999,EUR,Euro,0,Units,null,null,4280.64,null,null,null
PRT,Portugal,A,Annual,2000,2000,EUR,Euro,0,Units,null,null,4455.24,null,null,null
PRT,Portugal,A,Annual,2001,2001,EUR,Euro,0,Units,null,null,4678.68,null,null,null
PRT,Portugal,A,Annual,2002,2002,EUR,Euro,0,Units,null,null,4872.12,null,null,null
PRT,Portugal,A,Annual,2003,2003,EUR,Euro,0,Units,null,null,4992.36,null,null,null
PRT,Portugal,A,Annual,2004,2004,EUR,Euro,0,Units,null,null,5111.4,null,null,null
PRT,Portugal,A,Annual,2005,2005,EUR,Euro,0,Units,null,null,5245.8,null,null,null
PRT,Portugal,A,Annual,2006,2006,EUR,Euro,0,Units,null,null,5399.76,null,null,null
PRT,Portugal,A,Annual,2007,2007,EUR,Euro,0,Units,null,null,5642.04,null,null,null
PRT,Portugal,A,Annual,2008,2008,EUR,Euro,0,Units,null,null,5964,null,null,null
PRT,Portugal,A,Annual,2009,2009,EUR,Euro,0,Units,null,null,6300,null,null,null
PRT,Portugal,A,Annual,2010,2010,EUR,Euro,0,Units,null,null,6650.04,null,null,null
PRT,Portugal,A,Annual,2011,2011,EUR,Euro,0,Units,null,null,6789.96,null,null,null
PRT,Portugal,A,Annual,2012,2012,EUR,Euro,0,Units,null,null,6789.96,null,null,null
PRT,Portugal,A,Annual,2013,2013,EUR,Euro,0,Units,null,null,6789.96,null,null,null
PRT,Portugal,A,Annual,2014,2014,EUR,Euro,0,Units,null,null,6789.96,null,null,null
PRT,Portugal,A,Annual,2015,2015,EUR,Euro,0,Units,null,null,7070.04,null,null,null
PRT,Portugal,A,Annual,2016,2016,EUR,Euro,0,Units,null,null,7419.96,null,null,null
PRT,Portugal,A,Annual,2017,2017,EUR,Euro,0,Units,null,null,7797.96,null,null,null
PRT,Portugal,A,Annual,2018,2018,EUR,Euro,0,Units,null,null,8120.04,null,null,null
PRT,Portugal,A,Annual,2019,2019,EUR,Euro,0,Units,null,null,8400,null,null,null
PRT,Portugal,A,Annual,2020,2020,EUR,Euro,0,Units,null,null,8890,null,null,null
PRT,Portugal,A,Annual,2021,2021,EUR,Euro,0,Units,null,null,9310,null,null,null
PRT,Portugal,A,Annual,2022,2022,EUR,Euro,0,Units,null,null,9870,null,null,null
FRA,France,H,Hourly,1995,1995,EUR,Euro,0,Units,null,null,5.53,null,null,null
FRA,France,H,Hourly,1996,1996,EUR,Euro,0,Units,null,null,5.73,null,null,null
FRA,France,H,Hourly,1997,1997,EUR,Euro,0,Units,null,null,5.9,null,null,null
FRA,France,H,Hourly,1998,1998,EUR,Euro,0,Units,null,null,6.07,null,null,null
FRA,France,H,Hourly,1999,1999,EUR,Euro,0,Units,null,null,6.17,null,null,null
FRA,France,H,Hourly,2000,2000,EUR,Euro,0,Units,null,null,6.31,null,null,null
FRA,France,H,Hourly,2001,2001,EUR,Euro,0,Units,null,null,6.54,null,null,null
FRA,France,H,Hourly,2002,2002,EUR,Euro,0,Units,null,null,6.75,null,null,null
FRA,France,H,Hourly,2003,2003,EUR,Euro,0,Units,null,null,7.01,null,null,null
FRA,France,H,Hourly,2004,2004,EUR,Euro,0,Units,null,null,7.4,null,null,null
FRA,France,H,Hourly,2005,2005,EUR,Euro,0,Units,null,null,7.82,null,null,null
FRA,France,H,Hourly,2006,2006,EUR,Euro,0,Units,null,null,8.15,null,null,null
FRA,France,H,Hourly,2007,2007,EUR,Euro,0,Units,null,null,8.36,null,null,null
FRA,France,H,Hourly,2008,2008,EUR,Euro,0,Units,null,null,8.61,null,null,null
FRA,France,H,Hourly,2009,2009,EUR,Euro,0,Units,null,null,8.77,null,null,null
FRA,France,H,Hourly,2010,2010,EUR,Euro,0,Units,null,null,8.84,null,null,null
FRA,France,H,Hourly,2011,2011,EUR,Euro,0,Units,null,null,9.02,null,null,null
FRA,France,H,Hourly,2012,2012,EUR,Euro,0,Units,null,null,9.31,null,null,null
FRA,France,H,Hourly,2013,2013,EUR,Euro,0,Units,null,null,9.43,null,null,null
FRA,France,H,Hourly,2014,2014,EUR,Euro,0,Units,null,null,9.53,null,null,null
FRA,France,H,Hourly,2015,2015,EUR,Euro,0,Units,null,null,9.61,null,null,null
FRA,France,H,Hourly,2016,2016,EUR,Euro,0,Units,null,null,9.67,null,null,null
FRA,France,H,Hourly,2017,2017,EUR,Euro,0,Units,null,null,9.76,null,null,null
FRA,France,H,Hourly,2018,2018,EUR,Euro,0,Units,null,null,9.88,null,null,null
FRA,France,H,Hourly,2019,2019,EUR,Euro,0,Units,null,null,10.03,null,null,null
FRA,France,H,Hourly,2020,2020,EUR,Euro,0,Units,null,null,10.15,null,null,null
FRA,France,H,Hourly,2021,2021,EUR,Euro,0,Units,null,null,10.31,null,null,null
FRA,France,H,Hourly,2022,2022,EUR,Euro,0,Units,null,null,10.85,null,null,null
BRA,Brazil,A,Annual,1995,1995,BRL,Brazilian Real,0,Units,null,null,1080,null,null,null
BRA,Brazil,A,Annual,1996,1996,BRL,Brazilian Real,0,Units,null,null,1296,null,null,null
BRA,Brazil,A,Annual,1997,1997,BRL,Brazilian Real,0,Units,null,null,1408,null,null,null
BRA,Brazil,A,Annual,1998,1998,BRL,Brazilian Real,0,Units,null,null,1520,null,null,null
BRA,Brazil,A,Annual,1999,1999,BRL,Brazilian Real,0,Units,null,null,1608,null,null,null
BRA,Brazil,A,Annual,2000,2000,BRL,Brazilian Real,0,Units,null,null,1767,null,null,null
BRA,Brazil,A,Annual,2001,2001,BRL,Brazilian Real,0,Units,null,null,2073,null,null,null
BRA,Brazil,A,Annual,2002,2002,BRL,Brazilian Real,0,Units,null,null,2340,null,null,null
BRA,Brazil,A,Annual,2003,2003,BRL,Brazilian Real,0,Units,null,null,2760,null,null,null
BRA,Brazil,A,Annual,2004,2004,BRL,Brazilian Real,0,Units,null,null,3040,null,null,null
BRA,Brazil,A,Annual,2005,2005,BRL,Brazilian Real,0,Units,null,null,3440,null,null,null
BRA,Brazil,A,Annual,2006,2006,BRL,Brazilian Real,0,Units,null,null,4050,null,null,null
BRA,Brazil,A,Annual,2007,2007,BRL,Brazilian Real,0,Units,null,null,4470,null,null,null
BRA,Brazil,A,Annual,2008,2008,BRL,Brazilian Real,0,Units,null,null,4910,null,null,null
BRA,Brazil,A,Annual,2009,2009,BRL,Brazilian Real,0,Units,null,null,5530,null,null,null
BRA,Brazil,A,Annual,2010,2010,BRL,Brazilian Real,0,Units,null,null,6120,null,null,null
BRA,Brazil,A,Annual,2011,2011,BRL,Brazilian Real,0,Units,null,null,6530,null,null,null
BRA,Brazil,A,Annual,2012,2012,BRL,Brazilian Real,0,Units,null,null,7464,null,null,null
BRA,Brazil,A,Annual,2013,2013,BRL,Brazilian Real,0,Units,null,null,8136,null,null,null
BRA,Brazil,A,Annual,2014,2014,BRL,Brazilian Real,0,Units,null,null,8688,null,null,null
BRA,Brazil,A,Annual,2015,2015,BRL,Brazilian Real,0,Units,null,null,9456,null,null,null
BRA,Brazil,A,Annual,2016,2016,BRL,Brazilian Real,0,Units,null,null,10560,null,null,null
BRA,Brazil,A,Annual,2017,2017,BRL,Brazilian Real,0,Units,null,null,11244,null,null,null
BRA,Brazil,A,Annual,2018,2018,BRL,Brazilian Real,0,Units,null,null,11448,null,null,null
BRA,Brazil,A,Annual,2019,2019,BRL,Brazilian Real,0,Units,null,null,11976,null,null,null
BRA,Brazil,A,Annual,2020,2020,BRL,Brazilian Real,0,Units,null,null,12540,null,null,null
BRA,Brazil,A,Annual,2021,2021,BRL,Brazilian Real,0,Units,null,null,13200,null,null,null
BRA,Brazil,A,Annual,2022,2022,BRL,Brazilian Real,0,Units,null,null,14544,null,null,null
KOR,Korea,D,Daily,1995,1995,KRW,Won,0,Units,null,null,9640,null,null,null
KOR,Korea,D,Daily,1996,1996,KRW,Won,0,Units,null,null,10530,null,null,null
KOR,Korea,D,Daily,1997,1997,KRW,Won,0,Units,null,null,11430,null,null,null
KOR,Korea,D,Daily,1998,1998,KRW,Won,0,Units,null,null,11990,null,null,null
KOR,Korea,D,Daily,1999,1999,KRW,Won,0,Units,null,null,12400,null,null,null
KOR,Korea,D,Daily,2000,2000,KRW,Won,0,Units,null,null,13510,null,null,null
KOR,Korea,D,Daily,2001,2001,KRW,Won,0,Units,null,null,15550,null,null,null
KOR,Korea,D,Daily,2002,2002,KRW,Won,0,Units,null,null,17270,null,null,null
KOR,Korea,D,Daily,2003,2003,KRW,Won,0,Units,null,null,18830,null,null,null
KOR,Korea,D,Daily,2004,2004,KRW,Won,0,Units,null,null,20960,null,null,null
KOR,Korea,D,Daily,2005,2005,KRW,Won,0,Units,null,null,23410,null,null,null
KOR,Korea,D,Daily,2006,2006,KRW,Won,0,Units,null,null,24800,null,null,null
KOR,Korea,D,Daily,2007,2007,KRW,Won,0,Units,null,null,27840,null,null,null
KOR,Korea,D,Daily,2008,2008,KRW,Won,0,Units,null,null,30160,null,null,null
KOR,Korea,D,Daily,2009,2009,KRW,Won,0,Units,null,null,32000,null,null,null
KOR,Korea,D,Daily,2010,2010,KRW,Won,0,Units,null,null,32880,null,null,null
KOR,Korea,D,Daily,2011,2011,KRW,Won,0,Units,null,null,34560,null,null,null
KOR,Korea,D,Daily,2012,2012,KRW,Won,0,Units,null,null,36640,null,null,null
KOR,Korea,D,Daily,2013,2013,KRW,Won,0,Units,null,null,38880,null,null,null
KOR,Korea,D,Daily,2014,2014,KRW,Won,0,Units,null,null,41680,null,null,null
KOR,Korea,D,Daily,2015,2015,KRW,Won,0,Units,null,null,44640,null,null,null
KOR,Korea,D,Daily,2016,2016,KRW,Won,0,Units,null,null,48240,null,null,null
KOR,Korea,D,Daily,2017,2017,KRW,Won,0,Units,null,null,51760,null,null,null
KOR,Korea,D,Daily,2018,2018,KRW,Won,0,Units,null,null,60240,null,null,null
KOR,Korea,D,Daily,2019,2019,KRW,Won,0,Units,null,null,66800,null,null,null
KOR,Korea,D,Daily,2020,2020,KRW,Won,0,Units,null,null,68720,null,null,null
KOR,Korea,D,Daily,2021,2021,KRW,Won,0,Units,null,null,68760,null,null,null
KOR,Korea,D,Daily,2022,2022,KRW,Won,0,Units,null,null,73280,null,null,null
TUR,Türkiye,A,Annual,1995,1995,TRY,Turkish Lira,0,Units,null,null,67.23,null,null,null
TUR,Türkiye,A,Annual,1996,1996,TRY,Turkish Lira,0,Units,null,null,144.27,null,null,null
TUR,Türkiye,A,Annual,1997,1997,TRY,Turkish Lira,0,Units,null,null,296.2575,null,null,null
TUR,Türkiye,A,Annual,1998,1998,TRY,Turkish Lira,0,Units,null,null,487.26,null,null,null
TUR,Türkiye,A,Annual,1999,1999,TRY,Turkish Lira,0,Units,null,null,1030.05,null,null,null
TUR,Türkiye,A,Annual,2000,2000,TRY,Turkish Lira,0,Units,null,null,1371.6,null,null,null
TUR,Türkiye,A,Annual,2001,2001,TRY,Turkish Lira,0,Units,null,null,1826.3475,null,null,null
TUR,Türkiye,A,Annual,2002,2002,TRY,Turkish Lira,0,Units,null,null,2837.2545,null,null,null
TUR,Türkiye,A,Annual,2003,2003,TRY,Turkish Lira,0,Units,null,null,3672,null,null,null
TUR,Türkiye,A,Annual,2004,2004,TRY,Turkish Lira,0,Units,null,null,5202.9,null,null,null
TUR,Türkiye,A,Annual,2005,2005,TRY,Turkish Lira,0,Units,null,null,5864.4,null,null,null
TUR,Türkiye,A,Annual,2006,2006,TRY,Turkish Lira,0,Units,null,null,6372,null,null,null
TUR,Türkiye,A,Annual,2007,2007,TRY,Turkish Lira,0,Units,null,null,6885,null,null,null
TUR,Türkiye,A,Annual,2008,2008,TRY,Turkish Lira,0,Units,null,null,7482.6,null,null,null
TUR,Türkiye,A,Annual,2009,2009,TRY,Turkish Lira,0,Units,null,null,8154,null,null,null
TUR,Türkiye,A,Annual,2010,2010,TRY,Turkish Lira,0,Units,null,null,8937,null,null,null
TUR,Türkiye,A,Annual,2011,2011,TRY,Turkish Lira,0,Units,null,null,9801,null,null,null
TUR,Türkiye,A,Annual,2012,2012,TRY,Turkish Lira,0,Units,null,null,10962,null,null,null
TUR,Türkiye,A,Annual,2013,2013,TRY,Turkish Lira,0,Units,null,null,12000.6,null,null,null
TUR,Türkiye,A,Annual,2014,2014,TRY,Turkish Lira,0,Units,null,null,13230,null,null,null
TUR,Türkiye,A,Annual,2015,2015,TRY,Turkish Lira,0,Units,null,null,14850,null,null,null
TUR,Türkiye,A,Annual,2016,2016,TRY,Turkish Lira,0,Units,null,null,19764,null,null,null
TUR,Türkiye,A,Annual,2017,2017,TRY,Turkish Lira,0,Units,null,null,21330,null,null,null
TUR,Türkiye,A,Annual,2018,2018,TRY,Turkish Lira,0,Units,null,null,24354,null,null,null
TUR,Türkiye,A,Annual,2019,2019,TRY,Turkish Lira,0,Units,null,null,30701,null,null,null
TUR,Türkiye,A,Annual,2020,2020,TRY,Turkish Lira,0,Units,null,null,35316,null,null,null
TUR,Türkiye,A,Annual,2021,2021,TRY,Turkish Lira,0,Units,null,null,42930,null,null,null
TUR,Türkiye,A,Annual,2022,2022,TRY,Turkish Lira,0,Units,null,null,68850,null,null,null
ROU,Romania,A,Annual,1995,1995,RON,Romanian Leu,0,Units,null,null,87,null,null,null
ROU,Romania,A,Annual,1996,1996,RON,Romanian Leu,0,Units,null,null,101,null,null,null
ROU,Romania,A,Annual,1997,1997,RON,Romanian Leu,0,Units,null,null,219.7,null,null,null
ROU,Romania,A,Annual,1998,1998,RON,Romanian Leu,0,Units,null,null,390,null,null,null
ROU,Romania,A,Annual,1999,1999,RON,Romanian Leu,0,Units,null,null,500,null,null,null
ROU,Romania,A,Annual,2000,2000,RON,Romanian Leu,0,Units,null,null,845,null,null,null
ROU,Romania,A,Annual,2001,2001,RON,Romanian Leu,0,Units,null,null,1600,null,null,null
ROU,Romania,A,Annual,2002,2002,RON,Romanian Leu,0,Units,null,null,2030,null,null,null
ROU,Romania,A,Annual,2003,2003,RON,Romanian Leu,0,Units,null,null,3000,null,null,null
ROU,Romania,A,Annual,2004,2004,RON,Romanian Leu,0,Units,null,null,3360,null,null,null
ROU,Romania,A,Annual,2005,2005,RON,Romanian Leu,0,Units,null,null,3720,null,null,null
ROU,Romania,A,Annual,2006,2006,RON,Romanian Leu,0,Units,null,null,3960,null,null,null
ROU,Romania,A,Annual,2007,2007,RON,Romanian Leu,0,Units,null,null,4680,null,null,null
ROU,Romania,A,Annual,2008,2008,RON,Romanian Leu,0,Units,null,null,6120,null,null,null
ROU,Romania,A,Annual,2009,2009,RON,Romanian Leu,0,Units,null,null,7200,null,null,null
ROU,Romania,A,Annual,2010,2010,RON,Romanian Leu,0,Units,null,null,7200,null,null,null
ROU,Romania,A,Annual,2011,2011,RON,Romanian Leu,0,Units,null,null,8040,null,null,null
ROU,Romania,A,Annual,2012,2012,RON,Romanian Leu,0,Units,null,null,8400,null,null,null
ROU,Romania,A,Annual,2013,2013,RON,Romanian Leu,0,Units,null,null,9300,null,null,null
ROU,Romania,A,Annual,2014,2014,RON,Romanian Leu,0,Units,null,null,10550,null,null,null
ROU,Romania,A,Annual,2015,2015,RON,Romanian Leu,0,Units,null,null,12225,null,null,null
ROU,Romania,A,Annual,2016,2016,RON,Romanian Leu,0,Units,null,null,14000,null,null,null
ROU,Romania,A,Annual,2017,2017,RON,Romanian Leu,0,Units,null,null,17200,null,null,null
ROU,Romania,A,Annual,2018,2018,RON,Romanian Leu,0,Units,null,null,22800,null,null,null
ROU,Romania,A,Annual,2019,2019,RON,Romanian Leu,0,Units,null,null,24960,null,null,null
ROU,Romania,A,Annual,2020,2020,RON,Romanian Leu,0,Units,null,null,26760,null,null,null
ROU,Romania,A,Annual,2021,2021,RON,Romanian Leu,0,Units,null,null,27600,null,null,null
ROU,Romania,A,Annual,2022,2022,RON,Romanian Leu,0,Units,null,null,30600,null,null,null
SVK,Slovak Republic,H,Hourly,1995,1995,EUR,Euro,0,Units,null,null,0.44,null,null,null
SVK,Slovak Republic,H,Hourly,1996,1996,EUR,Euro,0,Units,null,null,0.474,null,null,null
SVK,Slovak Republic,H,Hourly,1997,1997,EUR,Euro,0,Units,null,null,0.485,null,null,null
SVK,Slovak Republic,H,Hourly,1998,1998,EUR,Euro,0,Units,null,null,0.539,null,null,null
SVK,Slovak Republic,H,Hourly,1999,1999,EUR,Euro,0,Units,null,null,0.62,null,null,null
SVK,Slovak Republic,H,Hourly,2000,2000,EUR,Euro,0,Units,null,null,0.737,null,null,null
SVK,Slovak Republic,H,Hourly,2001,2001,EUR,Euro,0,Units,null,null,0.814,null,null,null
SVK,Slovak Republic,H,Hourly,2002,2002,EUR,Euro,0,Units,null,null,0.913,null,null,null
SVK,Slovak Republic,H,Hourly,2003,2003,EUR,Euro,0,Units,null,null,1.087,null,null,null
SVK,Slovak Republic,H,Hourly,2004,2004,EUR,Euro,0,Units,null,null,1.18,null,null,null
SVK,Slovak Republic,H,Hourly,2005,2005,EUR,Euro,0,Units,null,null,1.259,null,null,null
SVK,Slovak Republic,H,Hourly,2006,2006,EUR,Euro,0,Units,null,null,1.35,null,null,null
SVK,Slovak Republic,H,Hourly,2007,2007,EUR,Euro,0,Units,null,null,1.474,null,null,null
SVK,Slovak Republic,H,Hourly,2008,2008,EUR,Euro,0,Units,null,null,1.545,null,null,null
SVK,Slovak Republic,H,Hourly,2009,2009,EUR,Euro,0,Units,null,null,1.698,null,null,null
SVK,Slovak Republic,H,Hourly,2010,2010,EUR,Euro,0,Units,null,null,1.768,null,null,null
SVK,Slovak Republic,H,Hourly,2011,2011,EUR,Euro,0,Units,null,null,1.822,null,null,null
SVK,Slovak Republic,H,Hourly,2012,2012,EUR,Euro,0,Units,null,null,1.88,null,null,null
SVK,Slovak Republic,H,Hourly,2013,2013,EUR,Euro,0,Units,null,null,1.941,null,null,null
SVK,Slovak Republic,H,Hourly,2014,2014,EUR,Euro,0,Units,null,null,2.023,null,null,null
SVK,Slovak Republic,H,Hourly,2015,2015,EUR,Euro,0,Units,null,null,2.184,null,null,null
SVK,Slovak Republic,H,Hourly,2016,2016,EUR,Euro,0,Units,null,null,2.328,null,null,null
SVK,Slovak Republic,H,Hourly,2017,2017,EUR,Euro,0,Units,null,null,2.5,null,null,null
SVK,Slovak Republic,H,Hourly,2018,2018,EUR,Euro,0,Units,null,null,2.76,null,null,null
SVK,Slovak Republic,H,Hourly,2019,2019,EUR,Euro,0,Units,null,null,2.95,null,null,null
SVK,Slovak Republic,H,Hourly,2020,2020,EUR,Euro,0,Units,null,null,3.33,null,null,null
SVK,Slovak Republic,H,Hourly,2021,2021,EUR,Euro,0,Units,null,null,3.58,null,null,null
SVK,Slovak Republic,H,Hourly,2022,2022,EUR,Euro,0,Units,null,null,3.71,null,null,null
ISR,Israel,H,Hourly,2000,2000,ILS,New Israeli Sheqel,0,Units,null,null,15.72,null,null,null
ISR,Israel,H,Hourly,2001,2001,ILS,New Israeli Sheqel,0,Units,null,null,17.16,null,null,null
ISR,Israel,H,Hourly,2002,2002,ILS,New Israeli Sheqel,0,Units,null,null,17.56,null,null,null
ISR,Israel,H,Hourly,2003,2003,ILS,New Israeli Sheqel,0,Units,null,null,17.93,null,null,null
