LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Period,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,DKK,Danish Krone,6,Millions,null,null,570028.5,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,DKK,Danish Krone,6,Millions,null,null,576299.3,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,DKK,Danish Krone,6,Millions,null,null,581162.8,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,DKK,Danish Krone,6,Millions,null,null,583464.3,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,DKK,Danish Krone,6,Millions,null,null,586587.9,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,DKK,Danish Krone,6,Millions,null,null,552337.9,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,DKK,Danish Krone,6,Millions,null,null,587563.3,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,DKK,Danish Krone,6,Millions,null,null,594422.8,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,DKK,Danish Krone,6,Millions,null,null,607678.5,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,DKK,Danish Krone,6,Millions,null,null,629288,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,DKK,Danish Krone,6,Millions,null,null,644729.6,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,DKK,Danish Krone,6,Millions,null,null,668910.3,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,DKK,Danish Krone,6,Millions,null,null,680020.9,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,DKK,Danish Krone,6,Millions,null,null,710539.7,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,DKK,Danish Krone,6,Millions,null,null,728556.8,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q4,Q4-2022,DKK,Danish Krone,6,Millions,null,null,712526.4,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q1,Q1-2023,DKK,Danish Krone,6,Millions,null,null,710765.7,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q2,Q2-2023,DKK,Danish Krone,6,Millions,null,null,694938,null,null,null
DNK,Denmark,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2023-Q3,Q3-2023,DKK,Danish Krone,6,Millions,null,null,678251.6,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,EUR,Euro,6,Millions,null,null,24022,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,EUR,Euro,6,Millions,null,null,24804,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,EUR,Euro,6,Millions,null,null,24809,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,EUR,Euro,6,Millions,null,null,24914,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,EUR,Euro,6,Millions,null,null,25139,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,EUR,Euro,6,Millions,null,null,25302,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,EUR,Euro,6,Millions,null,null,25496,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,EUR,Euro,6,Millions,null,null,26146,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,EUR,Euro,6,Millions,null,null,26549,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,EUR,Euro,6,Millions,null,null,27151,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,EUR,Euro,6,Millions,null,null,28045,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,EUR,Euro,6,Millions,null,null,29062,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,EUR,Euro,6,Millions,null,null,29337,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,EUR,Euro,6,Millions,null,null,29984,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,EUR,Euro,6,Millions,null,null,30486,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,EUR,Euro,6,Millions,null,null,30667,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,EUR,Euro,6,Millions,null,null,31241,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,EUR,Euro,6,Millions,null,null,31491,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,EUR,Euro,6,Millions,null,null,31890,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,EUR,Euro,6,Millions,null,null,32294,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,EUR,Euro,6,Millions,null,null,33098,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,EUR,Euro,6,Millions,null,null,33675,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,EUR,Euro,6,Millions,null,null,34473,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,EUR,Euro,6,Millions,null,null,35196,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,EUR,Euro,6,Millions,null,null,35898,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,EUR,Euro,6,Millions,null,null,36108,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,EUR,Euro,6,Millions,null,null,36365,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,EUR,Euro,6,Millions,null,null,36257,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,EUR,Euro,6,Millions,null,null,36722,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,EUR,Euro,6,Millions,null,null,37164,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,EUR,Euro,6,Millions,null,null,37042,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,EUR,Euro,6,Millions,null,null,37558,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,EUR,Euro,6,Millions,null,null,37380,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,EUR,Euro,6,Millions,null,null,37780,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,EUR,Euro,6,Millions,null,null,38134,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,EUR,Euro,6,Millions,null,null,38455,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,EUR,Euro,6,Millions,null,null,39032,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,EUR,Euro,6,Millions,null,null,39412,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,EUR,Euro,6,Millions,null,null,39813,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,EUR,Euro,6,Millions,null,null,40501,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,EUR,Euro,6,Millions,null,null,41013,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,EUR,Euro,6,Millions,null,null,40730,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,EUR,Euro,6,Millions,null,null,41237,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,EUR,Euro,6,Millions,null,null,41707,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,EUR,Euro,6,Millions,null,null,42436,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,EUR,Euro,6,Millions,null,null,42785,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,EUR,Euro,6,Millions,null,null,43523,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,EUR,Euro,6,Millions,null,null,44153,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,EUR,Euro,6,Millions,null,null,45395,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,EUR,Euro,6,Millions,null,null,46465,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,EUR,Euro,6,Millions,null,null,47082,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,EUR,Euro,6,Millions,null,null,48130,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,EUR,Euro,6,Millions,null,null,48490,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,EUR,Euro,6,Millions,null,null,48620,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,EUR,Euro,6,Millions,null,null,49155,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,EUR,Euro,6,Millions,null,null,48000,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,EUR,Euro,6,Millions,null,null,45732,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,EUR,Euro,6,Millions,null,null,45205,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,EUR,Euro,6,Millions,null,null,45480,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,EUR,Euro,6,Millions,null,null,45330,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,EUR,Euro,6,Millions,null,null,45618,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,EUR,Euro,6,Millions,null,null,47016,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,EUR,Euro,6,Millions,null,null,47029,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,EUR,Euro,6,Millions,null,null,48480,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,EUR,Euro,6,Millions,null,null,48989,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,EUR,Euro,6,Millions,null,null,49352,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,EUR,Euro,6,Millions,null,null,49702,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,EUR,Euro,6,Millions,null,null,49955,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,EUR,Euro,6,Millions,null,null,50380,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,EUR,Euro,6,Millions,null,null,50085,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,EUR,Euro,6,Millions,null,null,50195,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,EUR,Euro,6,Millions,null,null,50377,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,EUR,Euro,6,Millions,null,null,50480,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,EUR,Euro,6,Millions,null,null,51009,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,EUR,Euro,6,Millions,null,null,51337,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q4,Q4-2013,EUR,Euro,6,Millions,null,null,51495,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q1,Q1-2014,EUR,Euro,6,Millions,null,null,51369,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q2,Q2-2014,EUR,Euro,6,Millions,null,null,51594,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q3,Q3-2014,EUR,Euro,6,Millions,null,null,51945,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q4,Q4-2014,EUR,Euro,6,Millions,null,null,51989,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q1,Q1-2015,EUR,Euro,6,Millions,null,null,52051,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q2,Q2-2015,EUR,Euro,6,Millions,null,null,52935,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q3,Q3-2015,EUR,Euro,6,Millions,null,null,53031,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q4,Q4-2015,EUR,Euro,6,Millions,null,null,53368,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q1,Q1-2016,EUR,Euro,6,Millions,null,null,53894,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q2,Q2-2016,EUR,Euro,6,Millions,null,null,53994,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q3,Q3-2016,EUR,Euro,6,Millions,null,null,54719,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,EUR,Euro,6,Millions,null,null,54911,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,EUR,Euro,6,Millions,null,null,55690,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,EUR,Euro,6,Millions,null,null,56393,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,EUR,Euro,6,Millions,null,null,56741,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,EUR,Euro,6,Millions,null,null,57477,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,EUR,Euro,6,Millions,null,null,57907,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,EUR,Euro,6,Millions,null,null,58116,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,EUR,Euro,6,Millions,null,null,58498,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,EUR,Euro,6,Millions,null,null,58941,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,EUR,Euro,6,Millions,null,null,59239,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,EUR,Euro,6,Millions,null,null,59950,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,EUR,Euro,6,Millions,null,null,60208,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,EUR,Euro,6,Millions,null,null,60461,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,EUR,Euro,6,Millions,null,null,60874,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,EUR,Euro,6,Millions,null,null,57279,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,EUR,Euro,6,Millions,null,null,59762,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,EUR,Euro,6,Millions,null,null,60123,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,EUR,Euro,6,Millions,null,null,60435,null,null,null
FIN,Finland,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,EUR,Euro,6,Millions,null,null,62083,null,null,null
